ID,sta_seq,collect_date,chemparameter,value,uom,station_type,duplicate,name,ylat,xlong,sbasn,major,mbasn
7933,14721,9/16/2014,Ammonia,0.006,ppm,River/Stream,0,Shunock River,41.4101,-71.8452,1004,Pawcatuck,1
7934,14721,4/26/2013,Ammonia,0.004,ppm,River/Stream,0,Shunock River,41.4101,-71.8452,1004,Pawcatuck,1
7935,14721,9/30/2013,Total Phosphorus,0.02,ppm,River/Stream,0,Shunock River,41.4101,-71.8452,1004,Pawcatuck,1
7936,14721,9/30/2013,Silica,10.135,ppm,River/Stream,0,Shunock River,41.4101,-71.8452,1004,Pawcatuck,1
7937,14721,9/30/2013,Ammonia,0.006,ppm,River/Stream,0,Shunock River,41.4101,-71.8452,1004,Pawcatuck,1
7938,14721,4/26/2013,Calcium,8010,ppb,River/Stream,0,Shunock River,41.4101,-71.8452,1004,Pawcatuck,1
7939,14721,4/26/2013,Total Nitrogen,0.398,ppm,River/Stream,0,Shunock River,41.4101,-71.8452,1004,Pawcatuck,1
7940,14721,7/3/2013,Total Solids,92,ppm,River/Stream,0,Shunock River,41.4101,-71.8452,1004,Pawcatuck,1
7941,14721,9/16/2014,Chloride,29.2,ppm,River/Stream,0,Shunock River,41.4101,-71.8452,1004,Pawcatuck,1
7942,14721,9/30/2013,Total Organic Carbon,4.5,ppm,River/Stream,0,Shunock River,41.4101,-71.8452,1004,Pawcatuck,1
7943,14721,7/3/2013,Hardness,29.2,ppm,River/Stream,0,Shunock River,41.4101,-71.8452,1004,Pawcatuck,1
7944,14721,9/30/2013,Hardness,34.8,ppm,River/Stream,0,Shunock River,41.4101,-71.8452,1004,Pawcatuck,1
7945,14721,7/3/2013,Total Suspended Solids,8,ppm,River/Stream,0,Shunock River,41.4101,-71.8452,1004,Pawcatuck,1
7946,14721,9/30/2013,Total Solids,102,ppm,River/Stream,0,Shunock River,41.4101,-71.8452,1004,Pawcatuck,1
7947,14721,4/26/2013,Organic Nitrogen,0.152,ppm,River/Stream,0,Shunock River,41.4101,-71.8452,1004,Pawcatuck,1
7948,14721,9/30/2013,Magnesium,2580,ppb,River/Stream,0,Shunock River,41.4101,-71.8452,1004,Pawcatuck,1
7949,14721,9/16/2014,Calcium,12100,ppb,River/Stream,0,Shunock River,41.4101,-71.8452,1004,Pawcatuck,1
7950,14721,7/3/2013,Turbidity,1.7,None,River/Stream,0,Shunock River,41.4101,-71.8452,1004,Pawcatuck,1
7951,14721,4/26/2013,Total Organic Carbon,3.3,ppm,River/Stream,0,Shunock River,41.4101,-71.8452,1004,Pawcatuck,1
7952,14721,9/16/2014,Hardness,43.5,ppm,River/Stream,0,Shunock River,41.4101,-71.8452,1004,Pawcatuck,1
7953,14721,4/26/2013,Ortho Phosphate,0.006,ppm,River/Stream,0,Shunock River,41.4101,-71.8452,1004,Pawcatuck,1
7954,14721,9/30/2013,Nitrate/Nitrite,0.316,ppm,River/Stream,0,Shunock River,41.4101,-71.8452,1004,Pawcatuck,1
7955,14721,4/26/2013,pH,7.1,None,River/Stream,0,Shunock River,41.4101,-71.8452,1004,Pawcatuck,1
7956,14721,7/3/2013,Nitrite,0.004,ppm,River/Stream,0,Shunock River,41.4101,-71.8452,1004,Pawcatuck,1
7957,14724,7/16/2014,Turbidity,3.3,None,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
7958,14724,10/6/2014,Nitrate/Nitrite,0.089,ppm,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
7959,14724,7/16/2014,Total Nitrogen,0.245,ppm,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
7960,14724,10/6/2014,Organic Nitrogen,0.082,ppm,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
7961,14724,10/6/2014,Ortho Phosphate,0.006,ppm,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
7962,14724,7/16/2014,Total Solids,82,ppm,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
7963,14724,10/6/2014,Total Suspended Solids,NA,ppm,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
7964,14724,7/16/2014,Ammonia,0.007,ppm,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
7965,14724,7/16/2014,Ortho Phosphate,0.007,ppm,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
7966,14724,7/16/2014,Total Organic Carbon,3.7,ppm,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
7967,14724,10/6/2014,Hardness,21.7,ppm,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
7968,14724,10/6/2014,Nitrate,0.089,ppm,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
7969,14724,7/16/2014,pH,7.1,None,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
7970,14724,7/16/2014,Chloride,21.4,ppm,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
7971,14724,10/6/2014,Calcium,5950,ppb,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
7972,14724,10/6/2014,pH,5.4,None,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
7973,14724,10/6/2014,Ammonia,0.008,ppm,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
7974,14724,10/6/2014,Alkalinity,13,ppm,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
7975,14724,7/16/2014,Turbidity,2.1,None,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
7976,14724,7/16/2014,Total Solids,86,ppm,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
7977,14724,7/16/2014,Total Phosphorus,0.02,ppm,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
7978,14724,7/16/2014,Nitrate,0.103,ppm,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
7979,14724,7/16/2014,Chloride,21.4,ppm,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
7980,14724,7/16/2014,Calcium,5980,ppb,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
7981,14724,10/6/2014,Total Nitrogen,0.179,ppm,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
7982,14724,7/16/2014,Alkalinity,16,ppm,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
7983,14724,7/16/2014,Calcium,6210,ppb,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
7984,14724,10/6/2014,Nitrite,NA,ppm,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
7985,14724,7/16/2014,Total Nitrogen,0.23,ppm,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
7986,14724,10/6/2014,Total Solids,78,ppm,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
7987,14724,7/16/2014,Total Suspended Solids,6,ppm,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
7988,14724,10/6/2014,Chloride,22.7,ppm,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
7989,14724,7/16/2014,Ammonia,0.003,ppm,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
7990,14724,7/16/2014,Ortho Phosphate,0.009,ppm,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
7991,14724,7/16/2014,Hardness,21.4,ppm,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
7992,14724,10/6/2014,Total Kjeldahl Nitrogen,0.09,ppm,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
7993,14724,7/16/2014,Total Phosphorus,0.011,ppm,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
7994,14724,7/16/2014,Alkalinity,16,ppm,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
7995,14724,7/16/2014,pH,7,None,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
7996,14724,10/6/2014,Turbidity,0.5,None,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
7997,14724,7/16/2014,Magnesium,1630,ppb,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
7998,14724,7/16/2014,Hardness,22.2,ppm,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
7999,14724,7/16/2014,Nitrite,NA,ppm,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
8000,14724,7/16/2014,Magnesium,1570,ppb,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
8001,14724,10/6/2014,Total Phosphorus,0.01,ppm,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
8002,14724,10/6/2014,Total Organic Carbon,2,ppm,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
8003,14724,10/6/2014,Silica,6.297,ppm,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
8004,14724,7/16/2014,Nitrate/Nitrite,0.103,ppm,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
8005,14724,7/16/2014,Total Suspended Solids,11,ppm,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
8006,14724,7/16/2014,Nitrate/Nitrite,0.096,ppm,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
8007,14724,7/16/2014,Nitrate,0.096,ppm,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
8008,14724,10/6/2014,Magnesium,1660,ppb,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
8009,14724,7/16/2014,Total Organic Carbon,3.7,ppm,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
8010,14724,7/16/2014,Nitrite,NA,ppm,River/Stream,0,Oxoboxo Brook,41.4673,-72.157,3004,Thames,3
8011,14727,8/2/2013,Chloride,22.2,ppm,River/Stream,0,Latimer Brook,41.4107,-72.2217,2202,Southeast Coast,2
8012,14727,10/2/2013,pH,6.1,None,River/Stream,0,Latimer Brook,41.4107,-72.2217,2202,Southeast Coast,2
8013,14727,8/2/2013,Hardness,23.4,ppm,River/Stream,0,Latimer Brook,41.4107,-72.2217,2202,Southeast Coast,2
8014,14727,8/2/2013,Total Nitrogen,0.274,ppm,River/Stream,0,Latimer Brook,41.4107,-72.2217,2202,Southeast Coast,2
8015,14727,10/2/2013,Nitrate/Nitrite,0.34,ppm,River/Stream,0,Latimer Brook,41.4107,-72.2217,2202,Southeast Coast,2
8016,14727,8/2/2013,Ortho Phosphate,0.009,ppm,River/Stream,0,Latimer Brook,41.4107,-72.2217,2202,Southeast Coast,2
8017,14727,8/2/2013,Magnesium,1580,ppb,River/Stream,0,Latimer Brook,41.4107,-72.2217,2202,Southeast Coast,2
8018,14727,8/2/2013,Nitrate,0.181,ppm,River/Stream,0,Latimer Brook,41.4107,-72.2217,2202,Southeast Coast,2
8019,14727,8/2/2013,Calcium,6770,ppb,River/Stream,0,Latimer Brook,41.4107,-72.2217,2202,Southeast Coast,2
8020,14727,10/2/2013,Alkalinity,16,ppm,River/Stream,0,Latimer Brook,41.4107,-72.2217,2202,Southeast Coast,2
8021,14727,8/2/2013,Ammonia,0.015,ppm,River/Stream,0,Latimer Brook,41.4107,-72.2217,2202,Southeast Coast,2
8022,14727,8/2/2013,Turbidity,1.5,None,River/Stream,0,Latimer Brook,41.4107,-72.2217,2202,Southeast Coast,2
8023,14727,8/2/2013,Nitrite,NA,ppm,River/Stream,0,Latimer Brook,41.4107,-72.2217,2202,Southeast Coast,2
8024,14727,10/2/2013,Total Solids,94,ppm,River/Stream,0,Latimer Brook,41.4107,-72.2217,2202,Southeast Coast,2
8025,14727,10/2/2013,Silica,7.164,ppm,River/Stream,0,Latimer Brook,41.4107,-72.2217,2202,Southeast Coast,2
8026,14727,8/2/2013,Alkalinity,15,ppm,River/Stream,0,Latimer Brook,41.4107,-72.2217,2202,Southeast Coast,2
8027,14727,10/2/2013,Hardness,29.4,ppm,River/Stream,0,Latimer Brook,41.4107,-72.2217,2202,Southeast Coast,2
8028,14727,8/2/2013,Total Solids,78,ppm,River/Stream,0,Latimer Brook,41.4107,-72.2217,2202,Southeast Coast,2
8029,14727,10/2/2013,Turbidity,1.2,None,River/Stream,0,Latimer Brook,41.4107,-72.2217,2202,Southeast Coast,2
8030,14727,10/2/2013,Nitrate,0.34,ppm,River/Stream,0,Latimer Brook,41.4107,-72.2217,2202,Southeast Coast,2
8031,14727,10/2/2013,Ortho Phosphate,0.004,ppm,River/Stream,0,Latimer Brook,41.4107,-72.2217,2202,Southeast Coast,2
8032,14727,10/2/2013,Chloride,23.2,ppm,River/Stream,0,Latimer Brook,41.4107,-72.2217,2202,Southeast Coast,2
8033,14727,8/2/2013,Total Organic Carbon,3.6,ppm,River/Stream,0,Latimer Brook,41.4107,-72.2217,2202,Southeast Coast,2
8034,14727,10/2/2013,Total Nitrogen,0.462,ppm,River/Stream,0,Latimer Brook,41.4107,-72.2217,2202,Southeast Coast,2
8035,14727,10/2/2013,Total Phosphorus,0.018,ppm,River/Stream,0,Latimer Brook,41.4107,-72.2217,2202,Southeast Coast,2
8036,14727,8/2/2013,Nitrate/Nitrite,0.181,ppm,River/Stream,0,Latimer Brook,41.4107,-72.2217,2202,Southeast Coast,2
8037,14727,10/2/2013,Ammonia,0.019,ppm,River/Stream,0,Latimer Brook,41.4107,-72.2217,2202,Southeast Coast,2
8038,14727,8/2/2013,Total Phosphorus,0.017,ppm,River/Stream,0,Latimer Brook,41.4107,-72.2217,2202,Southeast Coast,2
8039,14727,10/2/2013,Total Organic Carbon,2.3,ppm,River/Stream,0,Latimer Brook,41.4107,-72.2217,2202,Southeast Coast,2
8040,14727,10/2/2013,Total Suspended Solids,4,ppm,River/Stream,0,Latimer Brook,41.4107,-72.2217,2202,Southeast Coast,2
8041,14727,8/2/2013,pH,7.2,None,River/Stream,0,Latimer Brook,41.4107,-72.2217,2202,Southeast Coast,2
8042,14727,8/2/2013,Total Suspended Solids,7,ppm,River/Stream,0,Latimer Brook,41.4107,-72.2217,2202,Southeast Coast,2
8043,14727,10/2/2013,Magnesium,2000,ppb,River/Stream,0,Latimer Brook,41.4107,-72.2217,2202,Southeast Coast,2
8044,14727,10/2/2013,Calcium,8460,ppb,River/Stream,0,Latimer Brook,41.4107,-72.2217,2202,Southeast Coast,2
8045,14727,10/2/2013,Nitrite,NA,ppm,River/Stream,0,Latimer Brook,41.4107,-72.2217,2202,Southeast Coast,2
8046,14731,10/6/2014,Total Nitrogen,0.503,ppm,River/Stream,0,Trading Cove Brook,41.5021,-72.1235,3001,Thames,3
8047,14731,7/9/2014,Alkalinity,19,ppm,River/Stream,0,Trading Cove Brook,41.5021,-72.1235,3001,Thames,3
8048,14731,10/6/2014,Total Suspended Solids,4,ppm,River/Stream,0,Trading Cove Brook,41.5021,-72.1235,3001,Thames,3
8049,14731,7/9/2014,Chloride,20.1,ppm,River/Stream,0,Trading Cove Brook,41.5021,-72.1235,3001,Thames,3
8050,14731,7/9/2014,Total Suspended Solids,NA,ppm,River/Stream,0,Trading Cove Brook,41.5021,-72.1235,3001,Thames,3
8051,14731,7/9/2014,pH,7.2,None,River/Stream,0,Trading Cove Brook,41.5021,-72.1235,3001,Thames,3
8052,14731,10/6/2014,Total Kjeldahl Nitrogen,0.168,ppm,River/Stream,0,Trading Cove Brook,41.5021,-72.1235,3001,Thames,3
8053,14731,10/6/2014,Silica,10.634,ppm,River/Stream,0,Trading Cove Brook,41.5021,-72.1235,3001,Thames,3
8054,14731,7/9/2014,Turbidity,1.2,None,River/Stream,0,Trading Cove Brook,41.5021,-72.1235,3001,Thames,3
8055,14731,10/6/2014,Ortho Phosphate,0.009,ppm,River/Stream,0,Trading Cove Brook,41.5021,-72.1235,3001,Thames,3
8056,14731,7/9/2014,Calcium,9170,ppb,River/Stream,0,Trading Cove Brook,41.5021,-72.1235,3001,Thames,3
8057,14731,10/6/2014,Turbidity,0.8,None,River/Stream,0,Trading Cove Brook,41.5021,-72.1235,3001,Thames,3
8058,14731,7/9/2014,Total Nitrogen,0.65,ppm,River/Stream,0,Trading Cove Brook,41.5021,-72.1235,3001,Thames,3
8059,14731,7/9/2014,Nitrate,0.567,ppm,River/Stream,0,Trading Cove Brook,41.5021,-72.1235,3001,Thames,3
8060,14731,7/9/2014,Total Phosphorus,0.019,ppm,River/Stream,0,Trading Cove Brook,41.5021,-72.1235,3001,Thames,3
8061,14731,7/9/2014,Nitrate/Nitrite,0.57,ppm,River/Stream,0,Trading Cove Brook,41.5021,-72.1235,3001,Thames,3
8062,14731,10/6/2014,Nitrate/Nitrite,0.335,ppm,River/Stream,0,Trading Cove Brook,41.5021,-72.1235,3001,Thames,3
8063,14731,10/6/2014,Total Solids,92,ppm,River/Stream,0,Trading Cove Brook,41.5021,-72.1235,3001,Thames,3
8064,14731,7/9/2014,Ammonia,0.012,ppm,River/Stream,0,Trading Cove Brook,41.5021,-72.1235,3001,Thames,3
8065,14731,10/6/2014,Chloride,23.3,ppm,River/Stream,0,Trading Cove Brook,41.5021,-72.1235,3001,Thames,3
8066,14731,10/6/2014,Hardness,28.3,ppm,River/Stream,0,Trading Cove Brook,41.5021,-72.1235,3001,Thames,3
8067,14731,10/6/2014,Ammonia,0.007,ppm,River/Stream,0,Trading Cove Brook,41.5021,-72.1235,3001,Thames,3
8068,14731,10/6/2014,Alkalinity,18,ppm,River/Stream,0,Trading Cove Brook,41.5021,-72.1235,3001,Thames,3
8069,14731,7/9/2014,Ortho Phosphate,0.012,ppm,River/Stream,0,Trading Cove Brook,41.5021,-72.1235,3001,Thames,3
8070,14731,10/6/2014,Calcium,8580,ppb,River/Stream,0,Trading Cove Brook,41.5021,-72.1235,3001,Thames,3
8071,14731,10/6/2014,Nitrate,0.335,ppm,River/Stream,0,Trading Cove Brook,41.5021,-72.1235,3001,Thames,3
8072,14731,10/6/2014,Total Phosphorus,0.012,ppm,River/Stream,0,Trading Cove Brook,41.5021,-72.1235,3001,Thames,3
8073,14731,10/6/2014,Magnesium,1660,ppb,River/Stream,0,Trading Cove Brook,41.5021,-72.1235,3001,Thames,3
8074,14731,7/9/2014,Nitrite,0.003,ppm,River/Stream,0,Trading Cove Brook,41.5021,-72.1235,3001,Thames,3
8075,14731,7/9/2014,Magnesium,1540,ppb,River/Stream,0,Trading Cove Brook,41.5021,-72.1235,3001,Thames,3
8076,14731,10/6/2014,pH,6.9,None,River/Stream,0,Trading Cove Brook,41.5021,-72.1235,3001,Thames,3
8077,14731,7/9/2014,Total Organic Carbon,2.9,ppm,River/Stream,0,Trading Cove Brook,41.5021,-72.1235,3001,Thames,3
8078,14731,7/9/2014,Hardness,29.2,ppm,River/Stream,0,Trading Cove Brook,41.5021,-72.1235,3001,Thames,3
8079,14731,7/9/2014,Total Solids,94,ppm,River/Stream,0,Trading Cove Brook,41.5021,-72.1235,3001,Thames,3
8080,14731,10/6/2014,Nitrite,NA,ppm,River/Stream,0,Trading Cove Brook,41.5021,-72.1235,3001,Thames,3
8081,14731,10/6/2014,Organic Nitrogen,0.161,ppm,River/Stream,0,Trading Cove Brook,41.5021,-72.1235,3001,Thames,3
8082,14731,10/6/2014,Total Organic Carbon,3.1,ppm,River/Stream,0,Trading Cove Brook,41.5021,-72.1235,3001,Thames,3
8083,14732,7/9/2014,Chloride,27.6,ppm,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8084,14732,6/6/2014,Total Nitrogen,0.668,ppm,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8085,14732,7/9/2014,Ammonia,0.037,ppm,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8086,14732,10/15/2014,Total Nitrogen,0.437,ppm,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8087,14732,6/6/2014,Chloride,22.5,ppm,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8088,14732,7/9/2014,Alkalinity,23,ppm,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8089,14732,6/6/2014,pH,6.9,None,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8090,14732,6/6/2014,Chlorophyll-a Plankton,466,ppb,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8091,14732,7/9/2014,Nitrate/Nitrite,0.194,ppm,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8092,14732,10/15/2014,Alkalinity,28,ppm,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8093,14732,7/9/2014,Total Phosphorus,0.072,ppm,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8094,14732,6/6/2014,Calcium,8880,ppb,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8095,14732,6/6/2014,Nitrite,0.015,ppm,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8096,14732,7/9/2014,Hardness,39.7,ppm,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8097,14732,6/6/2014,Ortho Phosphate,0.019,ppm,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8098,14732,6/6/2014,Magnesium,2610,ppb,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8099,14732,6/6/2014,Total Suspended Solids,13,ppm,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8100,14732,7/9/2014,Calcium,10900,ppb,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8101,14732,6/6/2014,Ammonia,0.101,ppm,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8102,14732,7/9/2014,pH,7.1,None,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8103,14732,7/9/2014,Total Solids,134,ppm,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8104,14732,10/15/2014,Nitrate,0.073,ppm,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8105,14732,7/9/2014,Magnesium,3040,ppb,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8106,14732,7/9/2014,Nitrate,0.186,ppm,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8107,14732,6/6/2014,Hardness,32.9,ppm,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8108,14732,6/6/2014,Nitrate/Nitrite,0.228,ppm,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8109,14732,10/15/2014,Nitrite,0.073,ppm,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8110,14732,10/15/2014,pH,6.7,None,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8111,14732,7/9/2014,Total Nitrogen,0.591,ppm,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8112,14732,6/6/2014,Total Organic Carbon,6.9,ppm,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8113,14732,6/6/2014,Total Solids,198,ppm,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8114,14732,6/6/2014,Turbidity,4.6,None,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8115,14732,6/6/2014,Total Phosphorus,0.073,ppm,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8116,14732,6/6/2014,Nitrate,0.213,ppm,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8117,14732,7/9/2014,Total Suspended Solids,12,ppm,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8118,14732,6/6/2014,Alkalinity,21,ppm,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8119,14732,10/15/2014,Calcium,12700,ppb,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8120,14732,10/15/2014,Ortho Phosphate,0.006,ppm,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8121,14732,10/15/2014,Hardness,47.6,ppm,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8122,14732,7/9/2014,Turbidity,2.6,None,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8123,14732,7/9/2014,Nitrite,0.008,ppm,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8124,14732,7/9/2014,Total Organic Carbon,9.8,ppm,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8125,14732,10/15/2014,Turbidity,1.1,None,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8126,14732,10/15/2014,Ammonia,0.005,ppm,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8127,14732,10/15/2014,Chloride,30.8,ppm,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8128,14732,10/15/2014,Total Suspended Solids,4,ppm,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8129,14732,7/9/2014,Ortho Phosphate,0.031,ppm,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8130,14732,10/15/2014,Nitrate/Nitrite,0.073,ppm,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8131,14732,10/15/2014,Total Organic Carbon,7.3,ppm,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8132,14732,10/15/2014,Total Phosphorus,0.024,ppm,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8133,14732,10/15/2014,Magnesium,3870,ppb,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8134,14732,6/6/2014,Silica,3.819,ppm,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
8135,14732,10/15/2014,Total Solids,132,ppm,River/Stream,0,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3003,Thames,3
